school_name,district,total,perc_frl,perc_black,perc_hisp,perc_white,perc_migrant,perc_esol,exclusionary,exclusionary_ps,district_size,d_black,d_hisp,d_white,d_esol,d_migrant,d_frl,school_name_unique,year,fac_schtype
Callaway Middle School,Troup County,721,73.51,50,4,38,0,1,200,0.277392510402219,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Callaway Middle School_Troup County,2018,M
Franklin Forest Elementary,Troup County,697,92.08,56,11,24,0,6.3,35,0.0502152080344333,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Franklin Forest Elementary_Troup County,2018,E
Bradfield Center - Ault Academy,Troup County,34,57.93,62,9,29,0,0,1,0.0294117647058824,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Bradfield Center - Ault Academy_Troup County,2018,H
Long Cane Middle School,Troup County,1021,62,35,4,56,0,0.7,241,0.236043095004897,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Long Cane Middle School_Troup County,2018,M
Troup County High School,Troup County,1311,51.56,35,3,56,0,0.4,270,0.205949656750572,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Troup County High School_Troup County,2018,H
Hogansville Elementary School,Troup County,455,94.4,35,7,53,0,3.1,121,0.265934065934066,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Hogansville Elementary School_Troup County,2018,E
Whitesville Road Elementary School,Troup County,491,90.25,73,8,14,0,2.6,142,0.289205702647658,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Whitesville Road Elementary School_Troup County,2018,
Ethel W. Kight Elementary School,Troup County,570,64.96,71,11,11,0,6.7,96,0.168421052631579,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Ethel W. Kight Elementary School_Troup County,2018,E
LaGrange High School,Troup County,1208,52.98,43,6,44,0,1.8,232,0.19205298013245,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,LaGrange High School_Troup County,2018,H
Hillcrest Elementary School,Troup County,360,42.5,10,5,74,0,3.3,19,0.0527777777777778,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Hillcrest Elementary School_Troup County,2018,E
Rosemont Elementary School,Troup County,644,48.45,12,2,79,0,1.4,0,0,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Rosemont Elementary School_Troup County,2018,E
Berta Weathersbee Elementary School,Troup County,313,78.24,88,3,5,0,1,62,0.198083067092652,11730,43.1127024722933,5.80119352088662,44.1364023870418,2.6457800511509,0,64.1156078431373,Berta Weathersbee Elementary School_Troup County,2018,E
Turner County Middle School,Turner County,256,94.37,61,8,27,0,0,57,0.22265625,1147,63.4106364428945,6.22842197035745,27.0139494333043,0,0,69.8362685265911,Turner County Middle School_Turner County,2018,M
Turner County Elementary School,Turner County,525,64.93,65,5,28,0,0,76,0.144761904761905,1147,63.4106364428945,6.22842197035745,27.0139494333043,0,0,69.8362685265911,Turner County Elementary School_Turner County,2018,E
Turner County Specialty School,Turner County,13,85.34,85,0,15,0,0,5,0.384615384615385,1147,63.4106364428945,6.22842197035745,27.0139494333043,0,0,69.8362685265911,Turner County Specialty School_Turner County,2018,M
Turner County High School,Turner County,353,58.77,62,7,26,0,0,93,0.263456090651558,1147,63.4106364428945,6.22842197035745,27.0139494333043,0,0,69.8362685265911,Turner County High School_Turner County,2018,H
Jeffersonville Elementary,Twiggs County,348,91.38,62,2,34,0,0.6,48,0.137931034482759,767,62.2086049543677,1.24511082138201,34.3376792698827,0.272229465449804,0,91.2650847457627,Jeffersonville Elementary_Twiggs County,2018,E
Twiggs County High School,Twiggs County,259,91.12,62,1,35,0,0,83,0.320463320463321,767,62.2086049543677,1.24511082138201,34.3376792698827,0.272229465449804,0,91.2650847457627,Twiggs County High School_Twiggs County,2018,H
Twiggs Middle School,Twiggs County,160,91.25,63,0,34,0,0,62,0.3875,767,62.2086049543677,1.24511082138201,34.3376792698827,0.272229465449804,0,91.2650847457627,Twiggs Middle School_Twiggs County,2018,M
Union County High School,Union County,836,46.05,0,4,93,0,0,24,0.0287081339712919,2766,0.213304410701374,4.57556037599422,91.9522776572668,0.742443962400578,0,54.5544432393348,Union County High School_Union County,2018,H
Union County Elementary School,Union County,624,54.97,0,5,92,0,1.4,7,0.0112179487179487,2766,0.213304410701374,4.57556037599422,91.9522776572668,0.742443962400578,0,54.5544432393348,Union County Elementary School_Union County,2018,E
Union County Middle School,Union County,663,58.82,0,4,92,0,0,16,0.024132730015083,2766,0.213304410701374,4.57556037599422,91.9522776572668,0.742443962400578,0,54.5544432393348,Union County Middle School_Union County,2018,M
Union County Primary School,Union County,590,60.51,1,6,90,0,2,3,0.00508474576271186,2766,0.213304410701374,4.57556037599422,91.9522776572668,0.742443962400578,0,54.5544432393348,Union County Primary School_Union County,2018,E
Woody Gap High/Elementary School,Union County,53,64.15,0,0,96,0,0,1,0.0188679245283019,2766,0.213304410701374,4.57556037599422,91.9522776572668,0.742443962400578,0,54.5544432393348,Woody Gap High/Elementary School_Union County,2018,K12
Upson-Lee Primary School,Thomaston-Upson County,885,77.63,35,2,57,0,0.7,15,0.0169491525423729,4006,35.4508237643535,3.2309036445332,56.5257114328507,0.639041437843235,0,74.4891263105342,Upson-Lee Primary School_Thomaston-Upson County,2018,E
Upson-Lee High School,Thomaston-Upson County,1311,73.61,35,3,59,0,0.1,211,0.16094584286804,4006,35.4508237643535,3.2309036445332,56.5257114328507,0.639041437843235,0,74.4891263105342,Upson-Lee High School_Thomaston-Upson County,2018,H
Upson-Lee Elementary School,Thomaston-Upson County,904,73.45,38,4,53,0,1.3,15,0.0165929203539823,4006,35.4508237643535,3.2309036445332,56.5257114328507,0.639041437843235,0,74.4891263105342,Upson-Lee Elementary School_Thomaston-Upson County,2018,E
Upson-Lee Middle School,Thomaston-Upson County,906,73.73,34,4,56,0,0.7,117,0.129139072847682,4006,35.4508237643535,3.2309036445332,56.5257114328507,0.639041437843235,0,74.4891263105342,Upson-Lee Middle School_Thomaston-Upson County,2018,M
Rock Spring Elementary School,Walker County,369,66.67,2,2,91,0,0.5,7,0.018970189701897,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Rock Spring Elementary School_Walker County,2018,E
Chattanooga Valley Middle School,Walker County,497,67.61,5,3,87,0,0,23,0.0462776659959759,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Chattanooga Valley Middle School_Walker County,2018,M
Saddle Ridge Elementary and Middle School,Walker County,562,63.35,3,3,91,0,0.2,23,0.0409252669039146,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Saddle Ridge Elementary and Middle School_Walker County,2018,M
LaFayette Middle School,Walker County,625,78.56,4,2,89,0,0,62,0.0992,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,LaFayette Middle School_Walker County,2018,M
Ridgeland High School,Walker County,1317,73.8,9,4,82,0,0.2,135,0.10250569476082,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Ridgeland High School_Walker County,2018,H
Rossville Elementary School,Walker County,467,60.2,16,6,71,0,4.1,38,0.0813704496788009,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Rossville Elementary School_Walker County,2018,E
Gilbert Elementary School,Walker County,445,87.42,4,3,84,0,1.3,4,0.00898876404494382,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Gilbert Elementary School_Walker County,2018,E
LaFayette High School,Walker County,1112,67,4,4,87,0,0.4,104,0.0935251798561151,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,LaFayette High School_Walker County,2018,H
Cherokee Ridge Elementary,Walker County,610,75.25,5,2,88,0,0.3,2,0.00327868852459016,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Cherokee Ridge Elementary_Walker County,2018,E
North LaFayette Elementary School,Walker County,405,64.94,5,3,84,0,1.2,13,0.0320987654320988,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,North LaFayette Elementary School_Walker County,2018,E
Rossville Middle School,Walker County,512,88.28,11,6,80,0,1.6,77,0.150390625,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Rossville Middle School_Walker County,2018,M
Fairyland Elementary School,Walker County,267,25.84,1,4,91,0,1.9,0,0,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Fairyland Elementary School_Walker County,2018,E
Naomi Elementary School,Walker County,327,88.99,2,2,90,0,0,2,0.00611620795107034,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Naomi Elementary School_Walker County,2018,E
Chattanooga Valley Elementary School,Walker County,525,69.9,4,2,89,0,0.4,10,0.0190476190476191,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Chattanooga Valley Elementary School_Walker County,2018,E
Stone Creek Elementary School,Walker County,458,88.21,6,3,85,0,0.7,7,0.0152838427947598,8498,5.8176041421511,3.37385267121676,85.5380089432808,0.708919745822547,0,72.0309778771476,Stone Creek Elementary School_Walker County,2018,E
Atha Road Elementary School,Walton County,787,60.48,27,6,60,0,1.3,54,0.0686149936467599,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Atha Road Elementary School_Walton County,2018,E
Youth Middle School,Walton County,1095,43.74,13,7,75,0,0.6,146,0.133333333333333,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Youth Middle School_Walton County,2018,M
Monroe Elementary,Walton County,508,82.28,48,5,38,0,6.5,25,0.0492125984251969,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Monroe Elementary_Walton County,2018,E
Sharon Elementary School,Walton County,748,36.23,6,8,81,0,3.6,5,0.00668449197860963,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Sharon Elementary School_Walton County,2018,E
Walnut Grove High School,Walton County,1378,37.16,17,3,76,0,0.4,202,0.146589259796807,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Walnut Grove High School_Walton County,2018,H
Harmony Elementary School,Walton County,661,83.36,50,4,41,0,1.5,10,0.0151285930408472,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Harmony Elementary School_Walton County,2018,E
Bay Creek Elementary School,Walton County,583,63.64,33,20,37,0,12.2,32,0.0548885077186964,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Bay Creek Elementary School_Walton County,2018,E
Loganville Elementary School,Walton County,916,34.39,16,7,71,0,3.4,17,0.0185589519650655,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Loganville Elementary School_Walton County,2018,E
Carver Middle School,Walton County,845,68.4,39,7,47,0,1.1,200,0.236686390532544,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Carver Middle School_Walton County,2018,M
Walnut Grove Elementary School,Walton County,645,45.74,3,7,87,0,1.9,15,0.0232558139534884,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Walnut Grove Elementary School_Walton County,2018,E
Loganville High School,Walton County,1660,36.63,20,10,64,0,1.3,92,0.055421686746988,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Loganville High School_Walton County,2018,H
Youth Elementary School,Walton County,729,38,8,7,83,0,2.1,34,0.046639231824417,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Youth Elementary School_Walton County,2018,E
Monroe Area High School,Walton County,1053,57.83,36,4,54,0,0,221,0.209876543209877,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Monroe Area High School_Walton County,2018,H
Loganville Middle School,Walton County,1346,38.86,18,10,66,0,1,120,0.0891530460624071,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Loganville Middle School_Walton County,2018,M
Walker Park Elementary School,Walton County,625,51.84,24,7,64,0,3,43,0.0688,13579,22.5189631047942,7.35996759702482,64.507548420355,2.09952868399735,0,48.6568075705133,Walker Park Elementary School_Walton County,2018,E
Ware County High School,Ware County,1548,90.05,36,7,53,0,1.1,340,0.219638242894057,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Ware County High School_Ware County,2018,H
Williams Heights Elementary School,Ware County,456,90.13,42,4,43,0,2.4,81,0.177631578947368,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Williams Heights Elementary School_Ware County,2018,E
Waycross Middle School,Ware County,578,90.14,44,7,42,0,0.2,220,0.380622837370242,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Waycross Middle School_Ware County,2018,M
Center Elementary School,Ware County,555,90.09,56,5,32,0,1.1,82,0.147747747747748,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Center Elementary School_Ware County,2018,E
Ware County Middle School,Ware County,794,90.05,26,7,63,1,1.1,249,0.31360201511335,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Ware County Middle School_Ware County,2018,M
Ruskin Elementary School,Ware County,451,90.02,34,11,46,0,5.5,61,0.135254988913526,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Ruskin Elementary School_Ware County,2018,E
Memorial Drive Elementary School,Ware County,335,90.15,35,6,50,0,4.2,78,0.232835820895522,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Memorial Drive Elementary School_Ware County,2018,E
Waresboro Elementary School,Ware County,429,90.21,22,11,61,1,3,64,0.149184149184149,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Waresboro Elementary School_Ware County,2018,E
Wacona Elementary School,Ware County,642,90.19,30,4,59,0,1.7,60,0.0934579439252336,5788,35.9006565307533,6.78939184519696,51.0112301313062,1.84219073946095,0.211299239806496,90.0999637180373,Wacona Elementary School_Ware County,2018,E
Warren County Middle School,Warren County,131,76.95,89,2,9,0,0,20,0.152671755725191,584,91.2551369863014,0.448630136986301,6.46232876712329,0,0,73.4882363013699,Warren County Middle School_Warren County,2018,M
Warren County High School,Warren County,144,90.27,96,0,3,0,0,30,0.208333333333333,584,91.2551369863014,0.448630136986301,6.46232876712329,0,0,73.4882363013699,Warren County High School_Warren County,2018,H
Freeman Elementary School,Warren County,309,64.2,90,0,7,0,0,30,0.0970873786407767,584,91.2551369863014,0.448630136986301,6.46232876712329,0,0,73.4882363013699,Freeman Elementary School_Warren County,2018,E
T. J. Elder Middle School,Washington County,717,77.82,62,2,32,0,0.1,203,0.283124128312413,3025,64.5398347107438,1.7196694214876,29.7404958677686,0.0517355371900827,0,71.0316595041322,T. J. Elder Middle School_Washington County,2018,M
Washington County High School,Washington County,848,77.83,65,1,30,0,0.1,149,0.175707547169811,3025,64.5398347107438,1.7196694214876,29.7404958677686,0.0517355371900827,0,71.0316595041322,Washington County High School_Washington County,2018,H
Ridge Road Primary School,Washington County,701,64.16,65,2,29,0,0,114,0.16262482168331,3025,64.5398347107438,1.7196694214876,29.7404958677686,0.0517355371900827,0,71.0316595041322,Ridge Road Primary School_Washington County,2018,E
